id,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
14017481,2014-10-05 21:39:45,11,3,205,155,14703,2715.1495,1039550,0,1,0,2014-11-14,2014-11-21,2,0,1,11204,3,0,1,2,50,636,26
26367850,2013-01-16 05:31:33,2,3,66,351,36508,489.9981,405483,0,0,2,2013-06-01,2013-06-07,2,0,1,26045,6,0,2,2,50,681,90
26347729,2014-09-09 21:52:58,11,3,205,155,13951,2720.0428,350498,0,0,9,2014-10-19,2014-10-26,3,0,2,19776,6,0,1,2,50,212,95
29933738,2014-12-12 00:28:10,2,3,66,351,36508,274.901,455633,0,0,1,2015-01-08,2015-01-09,2,0,1,8230,1,0,1,2,50,637,95
9146111,2014-12-22 18:59:24,2,3,71,0,16637,,641578,0,1,9,2015-01-14,2015-01-20,2,0,1,28650,6,0,1,2,50,1516,90
16351172,2014-07-18 04:02:38,11,3,205,354,41495,1854.18,229322,0,1,5,2014-11-24,2014-12-12,2,3,1,11439,1,0,3,4,163,1503,65
18361089,2013-11-17 16:48:19,11,3,205,385,45494,2512.5817,552387,1,1,1,2014-03-01,2014-03-07,3,1,1,9147,1,0,4,2,50,367,70
7255883,2014-08-22 19:36:28,2,3,179,410,15942,,879966,0,0,4,2014-09-16,2014-09-18,2,0,1,8790,1,0,8,6,199,5,2
11727010,2014-04-27 23:38:33,2,3,66,174,47371,6015.5853,665206,0,0,9,2014-06-24,2014-06-26,3,0,1,8785,1,0,1,6,105,809,62
14594052,2014-09-21 10:55:46,2,3,66,153,25334,5260.5146,302241,0,0,9,2014-12-04,2014-12-07,2,0,1,8253,1,0,1,6,70,19,11
15634943,2014-10-14 17:48:34,2,3,66,442,51194,181.9073,756027,0,0,9,2014-10-15,2014-10-17,2,0,1,12261,6,0,1,2,50,412,2
19978500,2014-04-29 12:52:35,2,3,66,442,18617,,126508,0,0,0,2014-06-12,2014-06-13,2,0,1,11569,1,0,1,2,50,623,3
10872675,2014-10-30 04:16:18,2,3,182,416,1110,,1022777,0,0,9,2015-02-16,2015-02-23,4,2,2,468,1,0,1,3,48,153,64
7459282,2014-10-29 10:34:28,2,3,66,442,17989,1464.7802,245861,0,1,9,2015-05-22,2015-05-27,2,3,1,22391,1,0,1,4,146,1547,80
8210193,2014-09-24 15:36:02,24,2,3,50,5703,,12052,0,0,3,2014-10-27,2014-11-04,2,0,1,12273,6,0,1,2,50,663,16
345269,2014-07-29 20:18:57,2,3,66,447,902,385.5912,905,0,0,0,2014-07-31,2014-08-01,3,0,1,64627,6,1,1,2,50,1632,77
25708596,2014-12-12 01:25:32,2,3,194,38,42328,,811362,0,0,9,2014-12-27,2014-12-28,2,0,1,8819,1,0,1,3,168,1242,17
1885961,2014-11-21 19:54:56,2,3,66,220,2086,2630.6665,1105599,0,0,3,2014-11-22,2014-11-26,2,0,1,8251,1,0,1,4,93,2086,85
4486075,2013-07-18 16:36:10,37,1,69,566,49966,,790599,0,0,0,2013-09-22,2013-09-23,2,1,1,12846,5,0,3,2,50,366,91
10416087,2014-10-31 08:01:31,2,3,66,311,22719,2713.6074,440350,0,0,9,2014-11-11,2014-11-13,2,0,1,8279,1,0,1,2,50,1230,70
13413578,2014-10-14 06:49:44,2,3,66,196,2428,765.6084,381588,1,1,2,2014-10-24,2014-10-27,2,2,1,12239,6,0,1,2,50,682,37
18690037,2014-05-12 17:21:05,2,3,66,184,11878,597.9648,224943,1,1,2,2014-06-11,2014-06-15,1,0,1,8250,1,0,2,2,50,628,91
25464386,2013-12-07 09:31:32,34,3,205,135,36086,1275.3556,1195745,0,1,9,2013-12-27,2013-12-30,1,0,1,8278,1,0,1,2,50,368,0
17330602,2014-03-27 20:26:06,2,3,66,220,19416,4413.5687,322693,0,0,2,2014-05-14,2014-05-17,2,0,1,8253,1,0,1,6,70,19,98
12966597,2014-06-11 16:43:40,2,3,66,348,47997,2.0843,165250,1,0,9,2014-06-11,2014-06-12,1,0,1,24919,6,0,1,2,50,676,76
2234137,2014-12-05 12:35:04,2,3,66,351,28295,,887284,0,0,1,2015-05-17,2015-05-21,2,0,1,11940,1,0,1,6,70,133,11
5624270,2014-07-01 17:43:30,2,3,215,919,9606,643.4259,116700,0,0,9,2014-07-17,2014-07-21,2,1,1,12175,6,0,1,2,50,366,95
10277148,2014-10-09 09:09:01,2,3,66,288,54246,2768.0039,1136679,0,0,1,2014-10-15,2014-10-18,2,0,1,8214,1,0,2,2,50,649,72
14193569,2013-08-21 16:39:20,2,3,66,348,24244,1334.3107,353879,0,1,1,2013-08-30,2013-09-06,1,0,1,28514,6,0,1,2,50,1457,22
22128848,2013-05-14 12:36:22,11,3,205,411,54864,5344.9005,1016834,0,0,9,2013-07-09,2013-07-15,1,0,1,43199,1,0,1,3,106,106,59
21204530,2014-03-19 11:24:08,2,3,66,331,40794,2032.7724,250870,0,1,5,2014-05-12,2014-05-16,2,0,1,8250,1,0,1,2,50,628,1
7034547,2014-04-29 12:08:24,2,3,66,220,8159,5920.9534,256237,0,1,8,2014-07-27,2014-07-29,2,0,1,21766,1,0,3,6,208,1418,58
32799485,2014-11-04 12:45:01,2,3,66,442,35390,1521.4742,877979,0,1,9,2014-11-05,2014-11-21,1,0,1,8270,1,1,1,2,198,390,33
26049855,2014-09-22 21:04:25,2,3,66,311,33705,3438.8707,680379,0,1,9,2014-10-15,2014-10-17,2,0,1,8745,1,0,2,6,204,27,64
33319685,2013-02-17 23:54:24,24,2,3,50,5703,,22322,1,1,9,2013-03-21,2013-03-26,3,0,1,18569,1,0,1,3,182,83,85
22087019,2014-10-10 11:00:20,13,1,46,244,44062,5810.1634,863773,0,0,0,2014-10-20,2014-10-27,2,0,1,44694,6,0,1,2,50,366,91
52427,2014-09-13 12:24:00,2,3,66,153,49904,1327.9736,187946,0,0,9,2014-09-17,2014-09-19,1,0,1,12228,6,0,1,2,50,411,98
1325445,2013-07-16 21:07:36,2,3,66,462,17112,1026.7801,675588,0,0,9,2013-07-19,2013-07-21,2,0,1,8278,1,1,1,2,50,368,91
12136692,2013-06-12 17:28:39,23,1,1,329,4948,4399.9355,940130,0,1,5,2013-11-27,2013-12-05,2,0,1,8267,1,0,1,2,50,675,10
28855074,2013-02-27 02:05:51,2,3,66,348,24562,2397.7306,88690,0,1,0,2013-04-17,2013-04-26,2,0,1,8824,1,0,1,4,8,118,44
21787272,2014-11-03 19:53:08,2,3,66,174,16292,1261.6605,1027141,0,0,9,2015-01-10,2015-01-13,2,0,1,12193,6,1,1,2,50,406,95
25696893,2014-05-15 09:35:43,2,3,66,311,30031,3442.3952,768425,0,0,9,2014-05-24,2014-05-28,1,0,1,8745,1,0,1,6,204,27,11
954525,2014-09-07 07:06:59,2,3,66,260,48503,840.8768,753387,0,1,4,2014-10-07,2014-10-12,1,0,1,17585,6,0,1,2,50,682,71
15891154,2014-11-11 16:46:00,2,3,66,348,48862,814.3710000000001,220416,1,0,9,2014-12-28,2014-12-30,2,1,1,11842,1,0,1,2,50,533,94
35223994,2013-12-07 06:33:23,2,3,12,790,53139,,514413,0,0,2,2013-12-23,2013-12-27,2,0,1,8267,1,0,1,2,50,675,69
37270099,2014-06-20 12:07:57,2,3,66,442,11488,956.2234,997650,0,1,9,2014-11-07,2014-11-13,2,0,1,8825,3,0,2,4,8,111,31
21190587,2014-02-06 08:44:54,2,3,66,348,48774,2545.3598,201094,0,0,9,2014-04-12,2014-04-16,2,0,1,8254,1,0,1,2,50,365,72
29682595,2014-12-07 11:52:46,2,3,66,174,53078,2530.9671,1020304,0,0,9,2014-12-08,2014-12-13,2,0,1,49638,4,0,2,2,198,384,77
20058872,2014-10-31 23:56:25,8,4,77,977,46771,4421.6441,357796,0,0,9,2015-02-14,2015-02-17,2,0,1,17595,1,0,1,3,162,1047,85
11130438,2013-05-19 20:23:17,2,3,231,69,29612,,817231,0,0,4,2013-05-26,2013-05-30,3,0,3,8274,1,0,2,2,50,684,18
8001657,2014-10-22 08:35:20,2,3,66,321,42936,,576415,0,0,9,2014-12-26,2014-12-29,2,0,1,8230,1,0,1,2,50,952,77
12445842,2014-08-19 06:35:50,2,3,66,226,11507,4687.8859999999995,857279,0,0,9,2014-09-20,2014-09-23,2,0,1,21836,6,0,1,6,46,799,44
22508007,2014-11-26 07:04:01,23,1,1,298,1390,606.8809,1180282,0,0,9,2014-12-05,2014-12-08,1,0,1,970,3,0,1,6,46,236,58
26933083,2014-07-19 09:23:36,2,3,66,189,17938,,865637,0,1,9,2014-09-19,2014-09-23,2,0,1,8864,1,0,1,4,47,1508,65
18117351,2014-07-11 10:45:28,24,2,3,50,5703,,1161082,0,1,9,2014-07-19,2014-07-23,2,0,1,8859,1,0,1,2,50,212,48
3545657,2013-10-21 18:17:39,11,3,205,343,37594,785.8491,794977,0,1,9,2013-11-13,2013-11-14,2,0,1,8287,1,0,3,2,198,397,69
15797539,2013-01-22 14:27:06,2,3,66,246,50661,0.44799999999999995,1189343,0,0,9,2013-01-23,2013-01-27,2,0,1,13094,3,0,1,2,50,212,19
141249,2014-04-26 00:48:17,2,3,66,174,16634,5949.2066,549410,0,0,9,2014-06-13,2014-06-14,2,0,1,20207,6,0,1,6,105,810,85
5038293,2013-04-25 00:14:50,23,1,1,318,8998,1836.1509,1023711,1,1,0,2013-08-24,2013-08-31,1,0,1,1556,1,0,2,5,100,1474,61
22033188,2014-02-27 12:15:47,2,3,66,220,2086,765.4981,656091,0,1,1,2014-06-06,2014-06-12,2,1,1,1442,3,0,1,4,125,177,78
335471,2013-01-19 14:29:30,2,3,66,174,16634,5578.5884,1154905,0,0,9,2013-06-19,2013-06-21,2,0,1,12241,6,0,1,6,204,27,72
3798527,2014-10-04 16:21:12,2,3,66,311,22970,,235182,0,0,2,2014-10-29,2014-11-04,2,0,1,12246,6,0,1,6,204,27,22
26612559,2014-11-25 17:38:37,2,3,215,646,51733,5556.2592,1106604,0,0,9,2014-11-30,2014-12-07,2,0,1,8253,1,0,3,6,70,19,33
9018653,2014-03-05 21:28:31,24,2,3,50,5703,,209423,0,0,3,2014-05-12,2014-05-18,1,1,1,45736,6,0,1,4,196,1987,53
21779576,2014-08-11 15:18:42,34,3,205,411,45933,,995845,0,0,9,2014-08-23,2014-08-24,2,0,1,1865,3,0,1,2,198,392,91
16680685,2013-02-22 23:25:51,29,1,52,42,9552,,1071428,0,1,9,2013-04-20,2013-04-28,1,0,1,8798,1,1,1,2,198,374,37
6445927,2014-07-11 10:54:13,2,3,66,442,19160,,1113090,0,0,9,2014-08-07,2014-08-10,2,2,1,43695,4,0,3,2,50,410,13
203027,2014-08-28 10:54:17,37,1,69,761,41949,,752955,0,0,9,2014-09-20,2014-09-21,1,0,1,23507,6,0,1,6,70,19,49
1059902,2014-08-15 13:27:55,37,1,69,807,33371,,1059537,0,1,2,2014-09-17,2014-09-24,2,0,1,11643,1,1,1,6,77,222,51
3438323,2014-12-05 11:45:14,2,3,66,220,775,418.8285,503387,0,0,9,2014-12-07,2014-12-08,1,0,1,43740,6,0,1,2,50,536,32
31407900,2013-07-22 06:54:03,2,3,66,448,32458,2271.3103,689958,0,0,9,2013-08-09,2013-08-11,2,0,1,12748,5,0,2,2,50,660,72
18550525,2014-09-14 18:24:44,2,3,66,254,46942,,1079918,0,1,3,2015-02-12,2015-02-16,2,2,1,8268,1,0,1,2,50,682,59
18995589,2013-09-08 12:32:28,34,3,205,354,41495,5583.5972,1056934,0,0,9,2013-12-21,2013-12-23,4,1,2,8225,1,0,1,4,124,1939,86
5977472,2013-01-16 20:35:58,2,3,66,174,21177,8629.2055,1089310,1,0,3,2013-02-04,2013-02-06,2,0,1,12462,5,0,1,3,5,1701,58
10943624,2014-12-11 22:23:54,2,3,66,174,24103,6002.6839,87968,0,1,9,2015-10-25,2015-11-03,1,0,1,8788,1,0,1,6,77,2,57
18857567,2014-12-05 12:44:45,2,3,66,174,9890,7378.2901,679705,0,1,3,2015-03-19,2015-03-24,3,0,1,20408,1,0,2,3,82,228,26
22395320,2014-12-14 10:51:19,2,3,62,135,43030,,773182,0,0,2,2014-12-21,2014-12-23,1,0,1,8242,1,0,1,3,171,61,59
28274912,2014-04-19 23:16:00,2,3,66,174,52010,,960345,0,1,9,2014-07-10,2014-07-16,2,0,1,8253,1,0,7,6,70,19,64
23017512,2014-06-29 13:15:30,2,3,69,655,12684,,678253,0,0,9,2014-08-07,2014-08-14,2,2,1,11335,1,0,1,4,136,196,26
15523603,2014-11-20 09:06:55,11,3,205,343,37594,2155.387,458525,0,0,5,2015-01-05,2015-01-12,2,0,1,11938,1,0,1,4,8,126,87
7763679,2013-09-04 14:28:21,2,3,66,448,12507,3686.197,1152488,0,0,1,2013-12-11,2013-12-14,2,0,1,8253,1,0,1,6,70,19,98
14009466,2014-11-13 11:36:56,2,3,66,467,30092,760.2987,1016380,0,0,9,2014-12-04,2014-12-05,2,0,1,12233,6,0,2,2,50,675,98
32299518,2013-06-13 08:12:29,2,3,66,467,30092,1534.354,648331,0,0,9,2013-07-21,2013-07-25,2,0,1,8250,1,0,1,2,50,628,45
26261580,2014-11-18 14:42:56,23,1,1,441,568,5913.8827,91776,0,0,0,2015-06-14,2015-06-17,2,0,1,8250,1,0,2,2,50,628,54
23005127,2014-06-08 09:30:54,2,3,66,356,51379,2685.1678,636156,0,0,9,2014-10-17,2014-10-20,2,0,1,8791,1,0,2,4,8,110,87
1862208,2014-08-13 22:32:10,8,4,77,871,36643,555.4730000000001,1038440,0,1,9,2014-10-09,2014-10-12,1,0,1,22589,6,0,1,0,63,1303,22
20660754,2014-12-30 10:15:04,2,3,83,321,39802,,962545,0,0,2,2015-02-23,2015-02-24,2,0,1,18142,5,0,1,4,146,1517,85
23451900,2014-12-10 12:41:50,8,4,77,824,15015,10574.4171,1098291,0,0,5,2015-04-12,2015-04-13,1,1,1,8253,1,1,1,6,70,19,13
9485416,2014-12-26 19:25:09,2,3,66,220,775,294.8082,618820,0,0,2,2015-01-03,2015-01-04,4,0,1,8260,1,1,1,2,50,701,50
34809081,2013-04-07 17:16:08,2,3,66,442,27550,1173.1123,186819,0,1,9,2013-07-04,2013-07-09,2,0,1,11942,1,0,1,4,193,99,20
15668213,2014-08-17 20:40:21,34,3,205,155,14703,60.5005,851469,0,0,9,2014-08-23,2014-08-25,1,0,1,1901,1,0,1,2,198,401,17
16515005,2014-07-09 23:15:16,10,0,182,234,9174,3603.1965,654441,0,0,3,2014-07-27,2014-07-28,3,0,1,8260,1,0,1,2,50,701,42
1637687,2014-04-04 04:12:27,2,3,66,348,48862,4281.8261,384712,0,0,9,2014-05-13,2014-05-14,1,0,1,8746,1,0,1,6,105,29,5
9484561,2014-07-23 14:33:09,30,4,195,548,56440,,616056,0,1,5,2014-08-09,2014-08-10,2,0,1,21367,1,0,1,0,63,934,2
9973577,2013-01-12 19:11:11,24,2,3,59,55531,,1168589,0,0,9,2013-02-08,2013-02-09,1,0,1,8504,6,0,1,3,106,107,10
19529600,2013-05-23 07:02:04,34,3,205,354,41495,54.0058,61804,1,0,9,2013-05-23,2013-05-24,3,0,1,14875,1,0,1,2,198,750,50
16940900,2013-10-16 07:40:23,34,3,205,354,49492,65.5302,513426,1,0,9,2013-12-17,2013-12-21,4,3,2,24161,4,0,1,2,198,988,40
36623650,2014-10-25 20:02:51,2,3,66,318,17329,933.7457,1044811,1,0,0,2014-12-31,2015-01-02,2,0,1,13382,4,0,1,2,50,411,48
37136832,2014-11-29 10:59:14,17,1,133,20,3392,,539110,0,0,5,2014-12-10,2014-12-14,2,0,1,8253,1,0,1,6,70,19,20
7895913,2014-09-09 17:16:09,2,3,66,318,6188,202.226,278218,0,0,9,2014-10-03,2014-10-05,2,0,1,14875,1,0,3,2,198,750,56
24694542,2013-07-15 20:13:02,23,1,1,189,38883,50.0516,990273,0,0,4,2013-07-24,2013-07-27,2,0,1,22439,1,0,1,6,105,1204,67
17701126,2014-12-16 20:01:59,2,3,66,143,6959,1266.2068,43920,0,0,0,2015-02-12,2015-02-16,2,2,1,21645,1,0,1,2,50,653,48
27504710,2014-01-22 11:09:09,2,3,66,337,23208,,60523,0,0,9,2014-08-23,2014-08-27,1,0,1,41137,1,0,1,6,127,141,15
25912348,2014-11-24 10:52:50,2,3,66,348,48862,4164.106,238966,0,1,1,2015-01-25,2015-01-31,1,0,1,8740,1,0,1,6,105,12,37
6154042,2013-10-31 19:54:52,11,3,205,411,54864,453.6842,313500,0,0,5,2013-11-09,2013-11-11,2,0,1,27186,1,1,1,2,50,476,6
2049897,2014-08-01 11:21:15,2,3,66,174,41209,190.9165,370490,0,0,9,2014-08-31,2014-09-01,2,0,1,11835,1,0,2,2,50,633,54
12270183,2013-03-26 08:31:18,2,3,66,363,14725,401.8748,209546,0,0,9,2013-04-06,2013-04-07,1,1,1,26109,1,0,1,2,50,678,94
33330048,2014-01-12 06:32:01,2,3,66,448,24848,2084.6748,54089,1,1,1,2014-07-08,2014-07-14,1,0,1,12206,6,0,1,2,50,628,1
24056175,2013-04-20 08:10:14,2,3,66,220,35388,130.2094,1039637,1,0,9,2013-04-26,2013-04-28,2,1,1,25434,6,0,1,2,50,700,73
1721116,2014-12-09 17:04:10,37,1,69,695,45017,,635718,0,0,4,2014-12-10,2014-12-11,1,0,1,19035,1,1,1,6,144,1393,82
25662448,2014-01-11 21:09:50,2,3,66,174,31206,345.4932,660400,0,0,9,2014-05-03,2014-05-05,2,1,1,8254,1,0,2,2,50,365,49
116703,2014-08-03 11:31:28,2,3,66,356,22202,535.3712,437458,1,0,3,2014-08-28,2014-08-29,2,0,1,8279,1,0,2,2,50,1230,68
11197915,2014-01-21 16:10:18,8,4,77,824,15015,7433.769,1056170,0,0,5,2014-02-20,2014-02-23,3,1,1,8279,1,0,1,2,50,1230,68
7919536,2013-07-04 09:53:51,2,3,66,318,6188,3918.6459,334626,0,0,9,2013-09-05,2013-09-07,2,0,1,8745,1,0,1,6,204,27,11
27540840,2013-04-07 16:22:08,11,3,205,354,44939,2275.5461,170680,1,0,2,2013-04-17,2013-04-18,2,0,1,8279,1,0,1,2,50,1230,50
18937859,2013-11-13 16:18:54,2,3,71,0,16637,,895936,1,0,3,2013-11-23,2013-11-24,1,1,1,8230,1,0,1,2,50,637,4
33633275,2013-07-13 08:45:32,34,3,205,135,27655,4692.2099,1030430,0,0,9,2013-07-19,2013-07-21,2,0,1,22076,6,1,1,6,46,1463,22
789648,2013-02-02 09:57:03,11,3,205,354,11747,223.6261,212189,0,0,9,2013-02-07,2013-02-08,3,0,1,8270,1,0,2,2,198,390,28
21847422,2013-09-01 10:55:51,24,2,3,50,5703,,10847,0,0,1,2013-09-24,2013-09-25,2,0,1,20464,6,0,1,3,82,228,61
23731995,2014-12-25 22:02:35,2,3,66,260,41159,172.6942,987545,0,0,9,2014-12-27,2014-12-28,4,0,1,26754,6,0,1,2,50,414,91
28682003,2013-08-01 18:40:58,34,3,205,354,21259,98.2117,835488,0,0,9,2013-11-01,2013-11-03,2,2,1,25928,1,0,2,2,198,379,91
30173154,2014-10-14 07:19:13,2,3,231,81,33174,,1082954,0,0,9,2014-10-15,2014-10-16,1,0,1,8242,1,0,1,3,171,61,49
35668879,2014-10-02 06:56:14,34,3,205,354,38044,,1001173,0,1,5,2014-12-25,2014-12-28,1,0,1,8250,1,0,1,2,50,628,88
19144707,2014-05-26 02:20:19,17,1,133,31,21737,,234604,0,0,4,2014-06-02,2014-06-06,1,0,1,9002,3,0,1,6,204,1614,76
21437717,2014-10-02 18:06:34,34,3,205,354,8850,2290.1159,1020204,1,0,9,2014-12-26,2014-12-28,3,3,1,8278,1,0,1,2,50,368,59
15376151,2013-06-21 23:41:07,17,1,133,20,3392,,47288,0,0,9,2013-07-06,2013-07-07,2,0,1,12244,6,0,1,6,204,27,16
33001370,2014-06-25 11:05:21,2,3,66,184,30225,5049.2752,270876,0,1,0,2015-03-19,2015-03-26,2,0,1,1247,3,0,1,6,204,27,95
5366741,2013-07-12 21:53:19,2,3,66,174,24103,35.4485,656655,0,0,1,2013-07-19,2013-07-21,2,2,1,4273,3,0,2,2,50,366,41
2561950,2014-05-07 16:45:00,2,3,66,331,38187,2091.6002,588101,0,1,0,2014-07-13,2014-07-17,2,0,1,8250,1,0,1,2,50,628,45
1483326,2014-11-02 08:52:52,2,3,66,174,21583,256.2293,1127529,0,0,9,2014-11-11,2014-11-14,4,3,2,12175,6,0,3,2,50,366,72
23283910,2013-12-30 17:02:39,2,3,66,260,36345,621.5122,485262,0,0,9,2014-03-15,2014-03-17,2,0,1,8267,1,0,1,2,50,675,40
15855954,2014-01-28 10:49:52,2,3,66,184,41547,1013.9443,133318,0,0,9,2014-03-23,2014-03-24,1,2,1,12270,6,0,1,2,50,663,95
33379413,2013-05-11 15:51:43,23,1,1,322,52755,1849.9367,209010,0,1,2,2013-09-02,2013-09-05,2,0,1,23631,1,0,1,6,12,807,22
13983095,2014-07-31 16:02:39,34,3,205,155,14703,125.9678,935757,1,0,9,2014-08-01,2014-08-02,2,0,1,8281,1,0,1,2,50,663,72
14663517,2014-07-16 21:53:15,24,2,66,174,16634,5181.3767,502162,0,0,9,2014-07-19,2014-07-20,1,0,1,8747,1,0,1,3,106,107,12
5747306,2013-01-15 19:45:30,2,3,66,318,2813,1690.1416,468469,0,1,3,2013-03-31,2013-04-05,6,0,3,20313,6,0,1,4,80,204,22
16122188,2014-02-27 11:26:20,2,3,66,258,21413,4150.380999999999,828832,0,0,9,2014-05-04,2014-05-12,4,0,2,12242,6,0,2,6,204,27,83
20814743,2014-06-28 13:06:05,28,1,68,335,1224,,215004,0,0,5,2014-07-30,2014-08-01,2,0,1,19941,6,1,1,6,105,1859,67
24401683,2014-11-03 01:31:16,37,1,69,758,1361,,1093248,0,1,0,2015-01-14,2015-01-18,2,1,1,8745,1,0,4,6,204,27,95
1424925,2014-10-22 13:17:29,2,3,154,535,35261,,973877,0,0,9,2014-10-23,2014-10-24,1,0,1,61413,6,1,1,4,119,2060,82
1626103,2014-11-07 18:25:28,2,3,66,314,47869,776.3,340236,0,0,4,2014-12-31,2015-01-05,2,1,1,8268,1,0,1,2,50,682,54
2490483,2014-11-24 10:34:29,2,3,66,337,51903,7317.8384,391319,0,0,9,2014-12-28,2015-01-01,1,0,1,8796,1,0,1,3,104,1003,46
18487733,2014-12-10 05:46:01,2,3,66,348,34112,,919311,0,0,2,2015-02-13,2015-02-15,5,1,2,26419,6,0,1,2,198,399,98
23920106,2013-01-07 20:26:44,2,3,66,174,18354,1230.6078,551265,1,1,9,2013-06-15,2013-06-21,2,3,1,8824,1,0,1,4,8,118,44
23157137,2013-03-02 14:34:13,24,2,3,51,9527,,11158,0,0,1,2013-04-09,2013-04-12,1,0,1,20218,6,0,2,6,105,22,36
37474225,2013-12-03 15:38:53,2,3,66,363,49342,74.0997,533085,0,0,1,2013-12-21,2013-12-22,2,2,1,25800,6,0,1,2,50,696,18
20250969,2014-07-30 22:41:43,34,3,205,155,26065,102.8942,953621,1,0,2,2014-08-12,2014-08-14,2,2,1,8281,1,0,5,2,50,663,48
22084080,2014-12-16 21:11:04,18,2,119,0,27731,,857962,0,1,9,2014-12-23,2014-12-27,2,2,1,11271,3,0,1,3,82,231,20
36574532,2014-12-09 22:52:08,23,1,1,329,4948,254.1107,873393,0,0,9,2015-01-09,2015-01-11,2,0,1,33393,6,0,1,6,105,12,51
3837866,2013-01-10 04:10:09,2,3,91,48,1838,,317204,0,1,9,2013-01-17,2013-01-23,3,0,2,8745,1,0,1,6,204,27,95
680484,2013-03-29 16:23:33,11,3,205,354,38018,,1061330,0,0,9,2013-07-01,2013-07-03,4,2,2,20718,6,0,1,6,204,1771,62
22710278,2013-08-10 12:13:02,34,3,205,385,1347,4237.8695,754057,0,0,9,2013-09-06,2013-09-08,2,0,1,27210,1,0,1,6,105,1862,67
14765814,2014-02-08 04:24:27,2,3,70,47,14566,,792629,0,1,3,2014-02-09,2014-02-11,4,0,2,55152,6,0,1,3,182,52,81
12651273,2013-05-02 10:47:17,2,3,66,322,13998,,360472,0,0,1,2013-06-21,2013-06-23,4,2,2,356,1,0,1,2,50,708,5
24567126,2014-06-03 19:57:01,2,3,66,174,17529,105.6411,553202,0,0,0,2014-06-13,2014-06-15,3,1,1,24596,6,0,2,2,50,367,33
1079127,2014-03-24 09:12:11,2,3,66,403,47115,392.1974,1110312,0,0,1,2014-05-05,2014-05-08,2,0,1,8268,1,0,1,2,50,682,79
3663087,2014-12-30 04:38:12,2,3,66,403,4581,2172.9027,1113687,0,0,9,2015-09-20,2015-09-23,2,0,1,8254,1,0,1,2,50,365,97
206110,2013-02-15 22:52:00,37,1,69,784,7930,,765242,0,0,9,2013-09-06,2013-09-10,2,0,1,23631,1,0,1,6,12,807,59
13287567,2014-07-06 04:18:58,2,3,66,254,17350,,1163158,0,0,9,2014-09-06,2014-09-07,1,0,1,27714,6,0,2,2,50,466,91
35055434,2014-11-22 07:11:44,2,3,66,226,18666,721.877,1062274,0,0,9,2014-11-28,2014-11-30,1,0,1,8267,1,0,1,2,50,675,56
37364063,2014-11-20 10:24:55,2,3,218,26,4126,,140552,0,1,9,2014-12-26,2015-01-02,3,2,2,8225,1,0,1,4,124,1939,85
25553540,2014-10-11 13:53:06,2,3,66,311,25538,5040.9698,316484,0,0,9,2014-12-28,2014-12-30,2,0,1,12722,5,0,1,2,50,213,0
5374359,2014-01-18 16:37:48,23,1,1,318,2096,2891.7251,682149,0,1,2,2014-04-17,2014-04-17,2,2,1,23048,1,0,2,3,48,152,5
35699233,2014-04-24 12:22:36,2,3,66,174,55734,178.8933,1100259,0,1,0,2014-08-29,2014-08-31,2,0,1,8250,1,0,1,2,50,628,84
13282669,2013-11-15 21:24:19,11,3,205,155,14703,995.1331,1152243,0,0,2,2013-12-09,2013-12-13,2,1,1,8250,1,0,1,2,50,628,34
30402715,2014-09-04 23:51:07,2,3,66,174,41209,7146.9342,449750,0,0,9,2014-12-25,2014-12-28,2,0,1,8812,1,1,1,0,34,85,64
2819845,2014-12-26 15:52:00,11,3,205,135,36086,5201.2975,81931,0,0,2,2015-01-07,2015-01-08,2,0,1,11917,1,0,5,0,140,59,92
12346575,2014-12-05 21:24:02,2,3,66,321,47535,1313.2869,502947,0,0,2,2014-12-19,2014-12-20,2,0,1,8268,1,0,2,2,50,682,77
8934281,2014-08-18 15:56:11,2,3,215,553,11431,,1150236,0,0,9,2014-08-18,2014-08-19,2,0,1,1630,1,1,1,4,8,1402,12
19185789,2014-09-02 20:30:37,2,3,23,48,4924,,332107,0,0,1,2014-10-18,2014-10-21,1,0,1,45327,6,0,1,2,50,675,41
22509443,2014-01-19 17:07:13,11,3,205,155,13261,,1186109,0,1,0,2014-02-01,2014-02-27,2,0,1,8810,1,0,1,4,8,1532,61
732744,2014-12-21 16:07:23,26,0,215,646,51733,1519.5799,43104,1,0,9,2014-12-27,2014-12-29,2,0,1,30040,4,0,1,2,50,366,18
35689192,2014-10-20 11:47:08,2,3,66,293,27655,,1065992,0,1,1,2014-11-27,2014-11-30,2,0,1,8267,1,0,2,2,50,675,4
103657,2014-11-01 08:45:32,11,3,205,354,50386,4272.5491,400407,0,0,3,2014-12-18,2014-12-21,2,0,1,8740,1,0,1,6,105,12,25
13460200,2014-10-15 19:36:11,37,1,69,750,1393,,525679,1,0,3,2015-02-15,2015-02-21,2,1,1,20456,1,0,1,3,104,60,38
33988321,2014-03-11 21:38:48,2,3,66,220,8159,186.1355,987353,0,1,0,2014-03-24,2014-03-27,2,1,1,11373,1,0,1,4,128,1455,96
